 2790  0.2204 -0.1741 -0.2250  2.5841  0.1475  0.2262  1.4278  2.4713 -0.0079  4.0478  2.5479 -0.1880 -0.0167  1.6026 -2.2542  2.7385  1.4989 -2.1282
 2800  0.0787 -0.1332 -0.2176  2.6096  0.2019  0.2284  1.4416  2.3988  0.0419  3.9340  2.5690 -0.0990 -0.0223  1.5818 -2.2793  2.7364  1.5491 -2.1459
 2810 -0.0758 -0.0633 -0.1705  2.6687  0.1558  0.1942  1.4227  2.3431  0.0611  3.8779  2.5297  0.0185  0.0196  1.5226 -2.2698  2.7128  1.6049 -2.2082
 2820 -0.1832 -0.0174 -0.1078  2.7229  0.0295  0.1165  1.3676  2.3199  0.0489  3.9082  2.4618  0.1281  0.0914  1.4494 -2.2495  2.7054  1.6181 -2.2658
 2830 -0.2094 -0.0212 -0.0497  2.7405 -0.1058  0.0040  1.2995  2.3170  0.0163  4.0050  2.3997  0.1935  0.1522  1.4037 -2.2491  2.7448  1.5665 -2.2716
 2840 -0.1612 -0.0570 -0.0064  2.7221 -0.1766 -0.1129  1.2527  2.3071 -0.0206  4.1122  2.3610  0.1985  0.1662  1.4186 -2.2748  2.8248  1.4803 -2.2160
 2850 -0.0751 -0.0813  0.0211  2.7004 -0.1530 -0.1942  1.2483  2.2733 -0.0491  4.1759  2.3428  0.1547  0.1210  1.4983 -2.3117  2.9018  1.4248 -2.1282
 2860  0.0096 -0.0607  0.0341  2.7084 -0.0563 -0.2108  1.2816  2.2287 -0.0628  4.1773  2.3349  0.0920  0.0363  1.6089 -2.3352  2.9184  1.4504 -2.0558
 2870  0.0693  0.0020  0.0306  2.7525  0.0572 -0.1596  1.3255  2.2094 -0.0581  4.1372  2.3349  0.0380 -0.0525  1.6944 -2.3216  2.8479  1.5553 -2.0396
 2880  0.0974  0.0693  0.0079  2.8128  0.1266 -0.0647  1.3514  2.2452 -0.0314  4.0972  2.3482  0.0019 -0.1167  1.7117 -2.2721  2.7154  1.6865 -2.1054
 2890  0.0982  0.0979 -0.0305  2.8557  0.1223  0.0312  1.3506  2.3343  0.0176  4.0880  2.3747 -0.0252 -0.1451  1.6551 -2.2073  2.5820  1.7680 -2.2352
 2900  0.0811  0.0725 -0.0709  2.8528  0.0625  0.0854  1.3384  2.4402  0.0789  4.1058  2.3983 -0.0570 -0.1390  1.5624 -2.1458  2.5034  1.7452 -2.3547
 2910  0.0541  0.0165 -0.0907  2.8020 -0.0059  0.0784  1.3371  2.5103  0.1319  4.1173  2.3937 -0.0942 -0.1059  1.4978 -2.1002  2.5022  1.6323 -2.3879
 2920  0.0192 -0.0285 -0.0722  2.7340 -0.0438  0.0250  1.3579  2.5055  0.1573  4.0903  2.3476 -0.1217 -0.0593  1.5086 -2.0841  2.5653  1.5049 -2.3153
 2930 -0.0206 -0.0357 -0.0189  2.6875 -0.0451 -0.0378  1.3933  2.4301  0.1487  4.0247  2.2763 -0.1209 -0.0096  1.5898 -2.1070  2.6555  1.4391 -2.1909
 2940 -0.0524 -0.0100  0.0410  2.6792 -0.0352 -0.0792  1.4215  2.3332  0.1108  3.9588  2.2240 -0.0876  0.0372  1.6860 -2.1696  2.7325  1.4622 -2.0963
 2950 -0.0556  0.0211  0.0710  2.6975 -0.0461 -0.0924  1.4221  2.2761  0.0501  3.9426  2.2345 -0.0367  0.0774  1.7310 -2.2436  2.7774  1.5504 -2.0928
 2960 -0.0169  0.0285  0.0522  2.7198 -0.0833 -0.0908  1.3960  2.2903 -0.0301  3.9993  2.3147  0.0031  0.1021  1.6944 -2.2861  2.7990  1.6458 -2.1858
 2970  0.0566  0.0043 -0.0028  2.7297 -0.1157 -0.0937  1.3708  2.3614 -0.1242  4.1064  2.4203  0.0056  0.0980  1.5948 -2.2780  2.8119  1.6818 -2.3149
 2980  0.1380 -0.0302 -0.0593  2.7271 -0.1041 -0.1117  1.3798  2.4425 -0.2191  4.2114  2.4810 -0.0370  0.0599  1.4939 -2.2353  2.8178  1.6343 -2.4036
 2990  0.1930 -0.0400 -0.0836  2.7262 -0.0397 -0.1382  1.4333  2.4828 -0.2965  4.2661  2.4508 -0.1078 -0.0022  1.4560 -2.1957  2.8089  1.5394 -2.4170
 3000  0.1950 -0.0040 -0.0633  2.7409  0.0461 -0.1526  1.5100  2.4574 -0.3371  4.2553  2.3447 -0.1740 -0.0616  1.5024 -2.1948  2.7802  1.4582 -2.3801
 3010  0.1351  0.0669 -0.0139  2.7697  0.1025 -0.1367  1.5712  2.3824 -0.3262  4.2004  2.2320 -0.2050 -0.0856  1.5978 -2.2423  2.7412  1.4292 -2.3441
 3020  0.0293  0.1340  0.0284  2.7959  0.0940 -0.0886  1.5823  2.3022 -0.2607  4.1394  2.1881 -0.1902 -0.0555  1.6799 -2.3161  2.7171  1.4526 -2.3371
 3030 -0.0846  0.1547  0.0285  2.8014  0.0280 -0.0231  1.5322  2.2555 -0.1555  4.1024  2.2450 -0.1442  0.0212  1.7014 -2.3742  2.7345  1.5053 -2.3413
 3040 -0.1645  0.1104 -0.0225  2.7772 -0.0457  0.0398  1.4400  2.2515 -0.0415  4.0973  2.3727 -0.0905  0.1165  1.6545 -2.3842  2.8002  1.5650 -2.3192
 3050 -0.1860  0.0164 -0.0996  2.7304 -0.0699  0.0865  1.3424  2.2752  0.0506  4.1115  2.4974 -0.0407  0.1950  1.5682 -2.3409  2.8867  1.6275 -2.2496
 3060 -0.1517 -0.0899 -0.1593  2.6852 -0.0227  0.1142  1.2712  2.3088  0.1047  4.1277  2.5489  0.0134  0.2283  1.4833 -2.2686  2.9419  1.6860 -2.1498
 3070 -0.0829 -0.1725 -0.1659  2.6706  0.0699  0.1267  1.2367  2.3430  0.1240  4.1365  2.5049  0.0876  0.1977  1.4378 -2.2104  2.9238  1.7169 -2.0660
 3080 -0.0032 -0.2098 -0.1121  2.6955  0.1527  0.1279  1.2279  2.3739  0.1244  4.1400  2.4014  0.1844  0.1052  1.4464 -2.1914  2.8231  1.7022 -2.0358
 3090  0.0719 -0.1941 -0.0234  2.7407  0.1771  0.1148  1.2259  2.3959  0.1230  4.1430  2.3077  0.2814 -0.0232  1.4925 -2.2025  2.6703  1.6472 -2.0602
 3100  0.1319 -0.1281  0.0561  2.7753  0.1298  0.0786  1.2223  2.4023  0.1280  4.1381  2.2820  0.3420 -0.1469  1.5495 -2.2241  2.5206  1.5714 -2.1065
 3110  0.1660 -0.0262  0.0898  2.7798  0.0374  0.0135  1.2261  2.3926  0.1334  4.1025  2.3348  0.3391 -0.2232  1.6012 -2.2293  2.4307  1.5010 -2.1292
 3120  0.1664  0.0854  0.0691  2.7577 -0.0551 -0.0729  1.2538  2.3768  0.1244  4.0178  2.4245  0.2726 -0.2284  1.6384 -2.1986  2.4356  1.4588 -2.1042
 3130  0.1341  0.1767  0.0143  2.7283 -0.1142 -0.1582  1.3103  2.3709  0.0909  3.8963  2.4897  0.1669 -0.1641  1.6512 -2.1420  2.5264  1.4591 -2.0592
 3140  0.0785  0.2221 -0.0413  2.7100 -0.1345 -0.2113  1.3783  2.3868  0.0366  3.7868  2.4911  0.0540 -0.0507  1.6352 -2.0886  2.6539  1.4986 -2.0492
 3150  0.0128  0.2070 -0.0713  2.7062 -0.1305 -0.2055  1.4271  2.4242 -0.0224  3.7478  2.4301 -0.0403  0.0729  1.6001 -2.0706  2.7565  1.5620 -2.1079
 3160 -0.0496  0.1335 -0.0668  2.7033 -0.1165 -0.1328  1.4340  2.4687 -0.0676  3.8099  2.3378 -0.1041  0.1597  1.5725 -2.0992  2.7955  1.6305 -2.2244
 3170 -0.0946  0.0247 -0.0381  2.6806 -0.0948 -0.0123  1.3994  2.4943 -0.0872  3.9570  2.2530 -0.1397  0.1718  1.5802 -2.1597  2.7704  1.6860 -2.3493
 3180 -0.1113 -0.0807 -0.0068  2.6309 -0.0595  0.1106  1.3456  2.4770 -0.0793  4.1339  2.2026 -0.1585  0.1018  1.6288 -2.2177  2.7152  1.7104 -2.4192
 3190 -0.1004 -0.1453  0.0102  2.5769 -0.0093  0.1821  1.3042  2.4148 -0.0498  4.2732  2.1908 -0.1696 -0.0151  1.6926 -2.2418  2.6722  1.6866 -2.3884
 3200 -0.0749 -0.1508  0.0129  2.5613  0.0434  0.1714  1.3006  2.3339 -0.0094  4.3305  2.2040 -0.1716 -0.1220  1.7277 -2.2281  2.6667  1.6129 -2.2667
 3210 -0.0519 -0.1060  0.0191  2.6160  0.0768  0.0920  1.3403  2.2710  0.0306  4.3065  2.2270 -0.1570 -0.1709  1.6983 -2.1979  2.6991  1.5132 -2.1304
 3220 -0.0410 -0.0382  0.0505  2.7354  0.0752 -0.0096  1.4050  2.2462  0.0596  4.2410  2.2569 -0.1223 -0.1495  1.6048 -2.1787  2.7532  1.4351 -2.0740
 3230 -0.0372  0.0260  0.1117  2.8760  0.0459 -0.0859  1.4639  2.2506  0.0677  4.1808  2.3010 -0.0736 -0.0832  1.4868 -2.1855  2.8030  1.4186 -2.1339
 3240 -0.0269  0.0748  0.1796  2.9776  0.0192 -0.1131  1.4910  2.2560  0.0462  4.1496  2.3631 -0.0248 -0.0110  1.4018 -2.2067  2.8268  1.4693 -2.2615
 3250 -0.0022  0.1099  0.2129  2.9971  0.0267 -0.0948  1.4765  2.2424 -0.0083  4.1414  2.4347  0.0084  0.0411  1.3857 -2.2260  2.8198  1.5530 -2.3754
 3260  0.0285  0.1333  0.1778  2.9325  0.0716 -0.0555  1.4285  2.2196 -0.0884  4.1353  2.4984  0.0140  0.0708  1.4286 -2.2419  2.7938  1.6196 -2.4236
 3270  0.0478  0.1378  0.0706  2.8218  0.1208 -0.0253  1.3673  2.2251 -0.1744  4.1136  2.5355 -0.0126  0.0907  1.4926 -2.2681  2.7604  1.6371 -2.3963
 3280  0.0428  0.1116 -0.0807  2.7153  0.1290 -0.0187  1.3148  2.2960 -0.2393  4.0745  2.5342 -0.0663  0.1109  1.5426 -2.3243  2.7247  1.6090 -2.3273
 3290  0.0149  0.0516 -0.2311  2.6425  0.0749 -0.0266  1.2849  2.4350 -0.2611  4.0323  2.4962 -0.1308  0.1274  1.5650 -2.4049  2.6947  1.5661 -2.2673
 3300 -0.0213 -0.0269 -0.3352  2.5979 -0.0192 -0.0289  1.2814  2.5933 -0.2377  4.0042  2.4369 -0.1822  0.1248  1.5783 -2.4674  2.6817  1.5471 -2.2467
 3310 -0.0452 -0.0961 -0.3615  2.5564 -0.0979 -0.0140  1.3000  2.6886 -0.1864  3.9943  2.3787 -0.1970  0.0872  1.6091 -2.4623  2.6836  1.5708 -2.2570
 3320 -0.0414 -0.1315 -0.3053  2.5031 -0.1092  0.0142  1.3290  2.6571 -0.1283  3.9880  2.3415 -0.1613  0.0178  1.6548 -2.3667  2.6870  1.6187 -2.2790
 3330 -0.0094 -0.1283 -0.1915  2.4559 -0.0433  0.0385  1.3497  2.5030 -0.0729  3.9672  2.3344 -0.0755 -0.0562  1.6753 -2.2130  2.6751  1.6472 -2.2984
 3340  0.0343 -0.1064 -0.0572  2.4576  0.0567  0.0361  1.3440  2.3007 -0.0180  3.9313  2.3516  0.0458 -0.1036  1.6325 -2.0736  2.6413  1.6313 -2.3068
 3350  0.0643 -0.0958  0.0702  2.5453  0.1233 -0.0079  1.3055  2.1483  0.0406  3.9049  2.3754  0.1742 -0.1134  1.5324 -2.0035  2.6005  1.5907 -2.2997
 3360  0.0602 -0.1101  0.1782  2.7180  0.1142 -0.0877  1.2479  2.1076  0.1047  3.9200  2.3853  0.2680 -0.1026  1.4254 -2.0182  2.5802  1.5662 -2.2661
 3370  0.0188 -0.1318  0.2586  2.9222  0.0388 -0.1741  1.2040  2.1729  0.1696  3.9888  2.3683  0.2875 -0.0926  1.3692 -2.0957  2.5990  1.5844 -2.2012
 3380 -0.0412 -0.1250  0.2955  3.0736 -0.0535 -0.2293  1.2119  2.2831  0.2214  4.0916  2.3254  0.2215 -0.0908  1.3949 -2.1886  2.6604  1.6346 -2.1213
 3390 -0.0874 -0.0626  0.2713  3.1051 -0.1084 -0.2269  1.2909  2.3650  0.2424  4.1914  2.2728  0.0970 -0.0804  1.4949 -2.2420  2.7473  1.6721 -2.0550
 3400 -0.0896  0.0544  0.1823  3.0091 -0.1017 -0.1628  1.4250  2.3794  0.2221  4.2585  2.2369 -0.0382 -0.0340  1.6297 -2.2299  2.8252  1.6529 -2.0368
 3410 -0.0394  0.1959  0.0460  2.8378 -0.0517 -0.0546  1.5678  2.3426  0.1625  4.2852  2.2418 -0.1443  0.0532  1.7437 -2.1770  2.8622  1.5708 -2.0925
 3420  0.0395  0.3156 -0.1072  2.6704 -0.0015  0.0663  1.6668  2.3094  0.0746  4.2806  2.2930 -0.2068  0.1508  1.7963 -2.1365  2.8517  1.4574 -2.2185
 3430  0.1026  0.3675 -0.2441  2.5723  0.0121  0.1649  1.6912  2.3272 -0.0290  4.2583  2.3664 -0.2339  0.2100  1.7898 -2.1553  2.8118  1.3631 -2.3629
 3440  0.1161  0.3250 -0.3360  2.5648 -0.0129  0.2114  1.6414  2.3983 -0.1366  4.2250  2.4180 -0.2438  0.1957  1.7496 -2.2397  2.7715  1.3263 -2.4575
 3450  0.0778  0.1975 -0.3655  2.6191 -0.0427  0.1884  1.5386  2.4793 -0.2356  4.1789  2.4134 -0.2502  0.1105  1.6995 -2.3598  2.7526  1.3590 -2.4625
 3460  0.0127  0.0306 -0.3343  2.6803 -0.0355  0.0984  1.4103  2.5157 -0.3137  4.1155  2.3549 -0.2543 -0.0057  1.6431 -2.4737  2.7502  1.4448 -2.3863
 3470 -0.0449 -0.1148 -0.2620  2.7054  0.0234 -0.0331  1.2828  2.4836 -0.3627  4.0363  2.2814 -0.2447 -0.0938  1.5696 -2.5395  2.7377  1.5463 -2.2802
 3480 -0.0681 -0.1964 -0.1738  2.6845  0.1073 -0.1664  1.1799  2.4050 -0.3784  3.9546  2.2400 -0.2042 -0.1119  1.4766 -2.5330  2.6946  1.6319 -2.2095
 3490 -0.0464 -0.2092 -0.0860  2.6371  0.1647 -0.2629  1.1213  2.3310 -0.3569  3.8934  2.2583 -0.1207 -0.0670  1.3889 -2.4576  2.6311  1.7001 -2.2110
 3500  0.0090 -0.1763 -0.0006  2.5987  0.1564 -0.2999  1.1186  2.3072 -0.2933  3.8758  2.3316 -0.0013 -0.0000  1.3424 -2.3469  2.5825  1.7608 -2.2785
 3510  0.0705 -0.1243  0.0842  2.6017  0.0849 -0.2788  1.1724  2.3431 -0.1890  3.9131  2.4257  0.1223  0.0508  1.3581 -2.2384  2.5882  1.8080 -2.3588
 3520  0.1084 -0.0670  0.1580  2.6568 -0.0074 -0.2188  1.2706  2.4049 -0.0585  3.9988  2.4937  0.2063  0.0760  1.4262 -2.1532  2.6643  1.8108 -2.3897
 3530  0.1070 -0.0089  0.1968  2.7475 -0.0680 -0.1413  1.3889  2.4373  0.0742  4.1086  2.5046  0.2200  0.0873  1.5126 -2.0996  2.7898  1.7334 -2.3417
 3540  0.0726  0.0435  0.1814  2.8440 -0.0723 -0.0584  1.4959  2.4046  0.1846  4.2084  2.4637  0.1648  0.0912  1.5846 -2.0847  2.9152  1.5776 -2.2264
 3550  0.0264  0.0798  0.1150  2.9187 -0.0378  0.0286  1.5600  2.3138  0.2544  4.2706  2.4091  0.0714  0.0862  1.6265 -2.1055  2.9875  1.4028 -2.0955
 3560 -0.0106  0.0903  0.0243  2.9573 -0.0056  0.1229  1.5609  2.2072  0.2747  4.2866  2.3815 -0.0199  0.0620  1.6432 -2.1379  2.9748  1.2928 -2.0005
 3570 -0.0308  0.0695 -0.0534  2.9598 -0.0073  0.2212  1.5013  2.1318  0.2509  4.2674  2.3932 -0.0787  0.0053  1.6522 -2.1671  2.8795  1.2938 -1.9699
 3580 -0.0388  0.0191 -0.0887  2.9315 -0.0435  0.3052  1.4105  2.1135  0.2005  4.2285  2.4216 -0.0931 -0.0860  1.6667 -2.1970  2.7355  1.3978 -2.0049
 3590 -0.0405 -0.0469 -0.0754  2.8726 -0.0840  0.3438  1.3287  2.1502  0.1416  4.1743  2.4281 -0.0701 -0.1844  1.6728 -2.2408  2.5874  1.5564 -2.0908
 3600 -0.0385 -0.1020 -0.0342  2.7785 -0.0894  0.3091  1.2810  2.2264  0.0804  4.0963  2.3903 -0.0290 -0.2397  1.6436 -2.2827  2.4832  1.6978 -2.2006
 3610 -0.0338 -0.1202 -0.0002  2.6529 -0.0395  0.1927  1.2665  2.3306  0.0127  3.9864  2.3213  0.0090 -0.2129  1.5670 -2.2858  2.4563  1.7625 -2.2922
 3620 -0.0292 -0.0902  0.0024  2.5176  0.0491  0.0144  1.2658  2.4558 -0.0635  3.8543  2.2599  0.0335 -0.0994  1.4698 -2.2399  2.5049  1.7411 -2.3357
 3630 -0.0283 -0.0229 -0.0227  2.4065  0.1314 -0.1800  1.2561  2.5882 -0.1407  3.7355  2.2394  0.0471  0.0554  1.4059 -2.1862  2.6016  1.6773 -2.3399
 3640 -0.0331  0.0553 -0.0480  2.3521  0.1621 -0.3331  1.2261  2.6986 -0.2058  3.6807  2.2641  0.0563  0.1799  1.4137 -2.1811  2.7097  1.6231 -2.3370
 3650 -0.0413  0.1156 -0.0475  2.3735  0.1270 -0.4020  1.1850  2.7453 -0.2476  3.7281  2.3109  0.0598  0.2259  1.4828 -2.2435  2.7922  1.5981 -2.3423
 3660 -0.0450  0.1392 -0.0185  2.4677  0.0518 -0.3783  1.1614  2.6913 -0.2613  3.8754  2.3491  0.0465  0.1944  1.5608 -2.3494  2.8219  1.5808 -2.3451
 3670 -0.0367  0.1204  0.0169  2.6088 -0.0195 -0.2870  1.1892  2.5287 -0.2498  4.0731  2.3580  0.0041  0.1223  1.5993 -2.4472  2.8008  1.5383 -2.3317
 3680 -0.0180  0.0684  0.0305  2.7576 -0.0586 -0.1674  1.2848  2.3013 -0.2239  4.2474  2.3341 -0.0702  0.0477  1.5895 -2.4894  2.7651  1.4628 -2.3078
 3690 -0.0017  0.0091  0.0074  2.8768 -0.0706 -0.0509  1.4267  2.1023 -0.1990  4.3421  2.2927 -0.1628 -0.0163  1.5632 -2.4552  2.7562  1.3859 -2.2826
 3700 -0.0019 -0.0236 -0.0461  2.9410 -0.0807  0.0490  1.5573  2.0253 -0.1857  4.3455  2.2633 -0.2431 -0.0763  1.5679 -2.3624  2.7806  1.3544 -2.2558
 3710 -0.0222 -0.0066 -0.1090  2.9427 -0.1043  0.1329  1.6156  2.0982 -0.1786  4.2887  2.2706 -0.2758 -0.1358  1.6206 -2.2594  2.8056  1.3915 -2.2350
 3720 -0.0525  0.0536 -0.1582  2.8929 -0.1287  0.2017  1.5765  2.2615 -0.1570  4.2225  2.3124 -0.2423 -0.1833  1.6927 -2.2050  2.7903  1.4839 -2.2293
 3730 -0.0735  0.1213 -0.1797  2.8139 -0.1197  0.2460  1.4633  2.4127 -0.1002  4.1849  2.3585 -0.1538 -0.1989  1.7332 -2.2241  2.7272  1.5946 -2.2371
 3740 -0.0674  0.1500 -0.1730  2.7302 -0.0516  0.2498  1.3269  2.4771 -0.0096  4.1768  2.3793 -0.0462 -0.1676  1.7084 -2.2833  2.6564  1.6782 -2.2366
 3750 -0.0305  0.1076 -0.1463  2.6641  0.0641  0.2009  1.2219  2.4450  0.0855  4.1651  2.3705  0.0436 -0.0831  1.6219 -2.3180  2.6358  1.7040 -2.2018
 3760  0.0212 -0.0042 -0.1053  2.6335  0.1797  0.1023  1.1845  2.3655  0.1502  4.1150  2.3533  0.0989  0.0413  1.5034 -2.2833  2.6932  1.6784 -2.1339
 3770  0.0611 -0.1463 -0.0454  2.6426  0.2407 -0.0257  1.2156  2.3078  0.1699  4.0219  2.3541  0.1278  0.1642  1.4000 -2.1875  2.8026  1.6387 -2.0677
 3780  0.0715 -0.2596  0.0392  2.6761  0.2168 -0.1523  1.2798  2.3141  0.1557  3.9156  2.3872  0.1528  0.2315  1.3600 -2.0777  2.9014  1.6226 -2.0533
 3790  0.0554 -0.2913  0.1386  2.7076  0.1168 -0.2465  1.3301  2.3733  0.1300  3.8419  2.4459  0.1900  0.2109  1.3967 -1.9945  2.9284  1.6423 -2.1105
 3800  0.0329 -0.2241  0.2255  2.7145 -0.0116 -0.2858  1.3397  2.4357  0.1107  3.8386  2.5015  0.2323  0.1118  1.4771 -1.9591  2.8576  1.6753 -2.2083
 3810  0.0237 -0.0907  0.2715  2.6890 -0.1046 -0.2644  1.3151  2.4547  0.1018  3.9126  2.5208  0.2503 -0.0180  1.5516 -1.9848  2.7073  1.6755 -2.2950
 3820  0.0306  0.0413  0.2635  2.6411 -0.1223 -0.1940  1.2882  2.4214  0.0939  4.0262  2.4929  0.2112 -0.1244  1.5957 -2.0703  2.5318  1.6113 -2.3217
 3830  0.0364  0.1122  0.2083  2.5965 -0.0764 -0.0960  1.2915  2.3665  0.0724  4.1148  2.4396  0.1033 -0.1798  1.6196 -2.1833  2.4047  1.5052 -2.2726
 3840  0.0159  0.1090  0.1247  2.5858 -0.0161  0.0109  1.3329  2.3346  0.0291  4.1316  2.3939 -0.0521 -0.1867  1.6404 -2.2764  2.3860  1.4224 -2.1849
 3850 -0.0421  0.0667  0.0343  2.6247  0.0138  0.1160  1.3892  2.3500 -0.0322  4.0792  2.3705 -0.2112 -0.1650  1.6598 -2.3179  2.4850  1.4152 -2.1261
 3860 -0.1212  0.0360 -0.0462  2.7004  0.0027  0.2068  1.4238  2.3964 -0.0967  4.0037  2.3581 -0.3273 -0.1361  1.6616 -2.3007  2.6479  1.4842 -2.1371
 3870 -0.1820  0.0450 -0.1063  2.7787 -0.0242  0.2601  1.4133  2.4298 -0.1455  3.9614  2.3322 -0.3692 -0.1051  1.6292 -2.2352  2.7948  1.5872 -2.2155
 3880 -0.1872  0.0781 -0.1386  2.8236 -0.0307  0.2490  1.3652  2.4136 -0.1649  3.9862  2.2774 -0.3336 -0.0632  1.5655 -2.1606  2.8732  1.6704 -2.3281
 3890 -0.1269  0.0882 -0.1386  2.8163 -0.0004  0.1620  1.3139  2.3473 -0.1540  4.0739  2.2064 -0.2486 -0.0020  1.4927 -2.1235  2.8809  1.6937 -2.4251
 3900 -0.0277  0.0374 -0.1090  2.7658  0.0507  0.0149  1.2945  2.2649 -0.1217  4.1862  2.1587 -0.1554  0.0703  1.4404 -2.1530  2.8504  1.6480 -2.4621
 3910  0.0624 -0.0652 -0.0616  2.7081  0.0897 -0.1565  1.3162  2.2086 -0.0789  4.2726  2.1705 -0.0836  0.1297  1.4333 -2.2363  2.8214  1.5621 -2.4241
 3920  0.1014 -0.1644 -0.0134  2.6850  0.0904 -0.3098  1.3581  2.2005 -0.0349  4.2992  2.2423 -0.0377  0.1515  1.4780 -2.3225  2.8155  1.4853 -2.3335
 3930  0.0798 -0.1963  0.0197  2.7147  0.0482 -0.4085  1.3909  2.2336  0.0026  4.2668  2.3377 -0.0058  0.1315  1.5563 -2.3589  2.8233  1.4529 -2.2368
 3940  0.0263 -0.1297  0.0297  2.7800 -0.0182 -0.4297  1.4017  2.2832  0.0261  4.2016  2.4071  0.0239  0.0874  1.6376 -2.3227  2.8161  1.4743 -2.1702
 3950 -0.0115  0.0126  0.0208  2.8429 -0.0750 -0.3693  1.4039  2.3284  0.0326  4.1333  2.4187  0.0524  0.0421  1.6941 -2.2381  2.7770  1.5349 -2.1434
 3960 -0.0001  0.1637  0.0063  2.8679 -0.0922 -0.2389  1.4274  2.3651  0.0273  4.0792  2.3790  0.0707  0.0137  1.7052 -2.1513  2.7183  1.6027 -2.1531
 3970  0.0583  0.2475  0.0004  2.8384 -0.0657 -0.0618  1.4938  2.4046  0.0217  4.0453  2.3312  0.0693  0.0082  1.6660 -2.1127  2.6691  1.6409 -2.1909
 3980  0.1322  0.2244  0.0100  2.7631 -0.0202  0.1277  1.5924  2.4588  0.0252  4.0346  2.3242  0.0471  0.0209  1.5950 -2.1461  2.6545  1.6330 -2.2425
 3990  0.1835  0.1154  0.0286  2.6742  0.0134  0.2872  1.6764  2.5232  0.0358  4.0501  2.3737  0.0146  0.0442  1.5263 -2.2245  2.6809  1.5949 -2.2864
 4000  0.1898 -0.0158  0.0392  2.6135  0.0238  0.3761  1.6855  2.5706  0.0425  4.0894  2.4502 -0.0108  0.0687  1.4905 -2.2881  2.7351  1.5599 -2.3005
 4010  0.1525 -0.1060  0.0264  2.6083  0.0232  0.3702  1.5835  2.5656  0.0358  4.1388  2.5032 -0.0152  0.0816  1.4990 -2.2940  2.7859  1.5537 -2.2664
 4020  0.0892 -0.1295 -0.0102  2.6540  0.0291  0.2741  1.3874  2.4945  0.0148  4.1727  2.5004  0.0041  0.0673  1.5407 -2.2406  2.8066  1.5765 -2.1823
 4030  0.0198 -0.1079 -0.0571  2.7182  0.0438  0.1174  1.1660  2.3809 -0.0128  4.1610  2.4497  0.0390  0.0211  1.5863 -2.1670  2.7874  1.6072 -2.0757
 4040 -0.0438 -0.0882 -0.0972  2.7629  0.0484 -0.0619  1.0056  2.2706 -0.0350  4.0871  2.3886  0.0771 -0.0433  1.6054 -2.1235  2.7333  1.6206 -1.9960
 4050 -0.1002 -0.1024 -0.1171  2.7702  0.0195 -0.2293  0.9621  2.1994 -0.0390  3.9649  2.3512  0.1071 -0.1027  1.5861 -2.1339  2.6576  1.6086 -1.9899
 4060 -0.1539 -0.1417 -0.1099  2.7497 -0.0448 -0.3538  1.0340  2.1736 -0.0175  3.8417  2.3426  0.1216 -0.1432  1.5411 -2.1900  2.5823  1.5815 -2.0757
 4070 -0.2020 -0.1661 -0.0791  2.7245 -0.1177 -0.4099  1.1697  2.1760  0.0239  3.7787  2.3396  0.1132 -0.1657  1.4997 -2.2643  2.5297  1.5618 -2.2239
 4080 -0.2243 -0.1376 -0.0396  2.7087 -0.1622 -0.3866  1.3014  2.1870  0.0624  3.8172  2.3139  0.0742 -0.1792  1.4895 -2.3279  2.5162  1.5713 -2.3742
 4090 -0.1970 -0.0462 -0.0110  2.7012 -0.1503 -0.2962  1.3811  2.2027  0.0670  3.9501  2.2571  0.0033 -0.1896  1.5168 -2.3588  2.5542  1.6088 -2.4602
 4100 -0.1188  0.0819 -0.0072  2.6998 -0.0742 -0.1681  1.4035  2.2351  0.0199  4.1224  2.1897 -0.0856 -0.1849  1.5632 -2.3484  2.6455  1.6487 -2.4407
 4110 -0.0162  0.1954 -0.0300  2.7132  0.0422 -0.0336  1.4009  2.2966 -0.0697  4.2647  2.1499 -0.1678 -0.1405  1.5996 -2.3059  2.7692  1.6609 -2.3240
 4120  0.0799  0.2462 -0.0695  2.7493  0.1465  0.0843  1.4134  2.3830 -0.1707  4.3354  2.1715 -0.2208 -0.0377  1.6070 -2.2598  2.8795  1.6305 -2.1729
 4130  0.1561  0.2182 -0.1091  2.8001  0.1854  0.1730  1.4599  2.4713 -0.2470  4.3400  2.2618 -0.2366  0.1140  1.5892 -2.2480  2.9357  1.5599 -2.0745
 4140  0.2139  0.1335 -0.1341  2.8437  0.1422  0.2275  1.5288  2.5326 -0.2708  4.3150  2.3904 -0.2227  0.2691  1.5612 -2.2866  2.9286  1.4684 -2.0851
 4150  0.2545  0.0325 -0.1386  2.8593  0.0504  0.2437  1.5905  2.5459 -0.2340  4.2909  2.4999 -0.1933  0.3613  1.5437 -2.3543  2.8772  1.3927 -2.1815
 4160  0.2690 -0.0528 -0.1252  2.8372 -0.0319  0.2157  1.6172  2.5082 -0.1540  4.2700  2.5422 -0.1575  0.3322  1.5570 -2.4098  2.8101  1.3713 -2.2808
 4170  0.2400 -0.1083 -0.1009  2.7831 -0.0648  0.1409  1.5947  2.4374 -0.0657  4.2303  2.5152 -0.1113  0.1740  1.5992 -2.4176  2.7521  1.4181 -2.3248
